BookId,Title,Author,AuthorLF,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,NumberOfPages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,PrivateNotes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.11,Anchor Books,Paperback,321,1998,1985,2011/08/25,2011/09/09,"2011, coolcatsbookclub","2011 (#17), coolcatsbookclub (#15)",read,,,,1,,,0,,,,,
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",4,4.06,Anchor Books,Mass Market Paperback,397,2006,1998,2011/09/07,2011/09/09,2011,2011 (#16),read,,,,1,,,0,,,,,
11927274,Yeah. No. Totally.,Lisa Wells,"Wells, Lisa",,"=""9780983632""","=""""",3,3.78,Perfect Day Publishing,Paperback,127,2011,2011,2011/09/09,2011/08/17,"2011, local-seattle","2011 (#15), local-seattle (#2)",read,,,,1,,,0,,,,,
45194,A Passage to India: A Reader's Guide to Essential Criticism ,Betty Jay,"Jay, Betty",,"=""184046027X""","=""9781840460278""",4,3.56,Palgrave Macmillan,Paperback,176,2003,2003,,2008/05/12,,,read,,,,1,,,0,,,,,
318641,Interesting Women: Stories,Andrea Lee,"Lee, Andrea",,"=""0812966848""","=""9780812966848""",4,3.61,Random House Trade Paperbacks,Paperback,256,2003,2002,2011/08/15,2011/08/17,2011,2011 (#14),read,,,,1,,,0,,,,,
86142,"It's a Good Life, If You Don't Weaken: A Picture Novella",Seth,"Seth, Seth","Chester Brown, Maggie Mortimer","=""189659770X""","=""9781896597706""",4,3.78,Drawn and Quarterly,Paperback,176,2003,1998,2011/08/16,2011/08/17,"2011, comics","2011 (#13), comics (#86)",read,,,,1,,,0,,,,,
28385,"In the Shadow of Young Girls in Flower (In Search of Lost Time, #2)",Marcel Proust,"Proust, Marcel","James Grieve, Christopher Prendergast","=""0143039075""","=""9780143039075""",5,4.40,Penguin Classics,Paperback,576,2005,1913,2008/08/24,2008/07/16,,,read,,,,1,,,0,,,,,
701738,Incendiary,Chris Cleave,"Cleave, Chris",,"=""1400096685""","=""9781400096688""",3,3.61,Anchor,Paperback,239,2006,2005,2011/07/08,2011/07/10,2011,2011 (#28),read,,,,1,,,0,,,,,
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416914285""","=""9781416914280""",4,4.10,Margaret K. McElderry Books,Hardcover,485,2007,2007,2011/07/02,2011/07/10,2011,2011 (#12),read,,,,1,,,0,,,,,
12764,The Death of Artemio Cruz,Carlos Fuentes,"Fuentes, Carlos",Alfred MacAdam,"=""0374522839""","=""9780374522834""",5,3.86,"Farrar, Straus and Giroux",Paperback,307,1991,1962,2011/06/10,2010/08/13,"2010, 2011, coolcatsbookclub","2010 (#50), 2011 (#11), coolcatsbookclub (#14)",read,,,,1,,,0,,,,,
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,"Krug, Steve",,"=""0321344758""","=""9780321344755""",3,4.25,New Riders Publishing,Paperback,201,2005,2000,2011/06/16,2011/06/17,2011,2011 (#29),read,,,,1,,,0,,,,,
85301,Unaccustomed Earth,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0676979343""","=""9780676979343""",5,4.13,Knopf,Hardcover,352,2008,2008,2011/06/12,2011/04/19,2011,2011 (#10),read,,,,1,,,0,,,,,
7745,Fear and Loathing in Las Vegas,Hunter S. Thompson,"Thompson, Hunter S.",Ralph Steadman,"=""0679785892""","=""9780679785897""",4,4.08,Vintage Books,Paperback,204,1998,1971,2011/04/20,2011/04/19,2011,2011 (#8),read,,,,1,,,0,,,,,
573564,"Casanova, Vol. 1: Luxuria",Matt Fraction,"Fraction, Matt","Gabriel Bá, Fábio Moon","=""1582406898""","=""9781582406893""",5,3.69,Image Comics,Hardcover,144,2008,2006,2011/05/09,2011/06/09,"2011, comics","2011 (#9), comics (#85)",read,,,,1,,,0,,,,,
22417,"Transmetropolitan, Vol. 2: Lust for Life",Warren Ellis,"Ellis, Warren",Darick Robertson,"=""1563894815""","=""9781563894817""",5,4.34,Vertigo,Paperback,208,1999,1999,2011/05/09,2011/06/09,2011,2011 (#30),read,,,,1,,,0,,,,,
21329,"Fables, Vol. 3: Storybook Love",Bill Willingham,"Willingham, Bill","Bryan Talbot, Lan Medina, Mark Buckingham, Linda Medley, Steve Leialoha, James Jean","=""140120256X""","=""9781401202569""",4,4.13,Vertigo,Paperback,190,2004,2004,2011/05/09,2011/06/09,2011,2011 (#31),read,,,,1,,,0,,,,,
6834410,The Imperfectionists,Tom Rachman,"Rachman, Tom",,"=""0385343663""","=""9780385343664""",5,3.54,The Dial Press,Hardcover,272,2010,2010,2011/04/20,2011/04/19,"2011, coolcatsbookclub","2011 (#6), coolcatsbookclub (#13)",read,,,,1,,,0,,,,,
3483,Special Topics in Calamity Physics,Marisha Pessl,"Pessl, Marisha",,"=""067003777X""","=""9780670037773""",5,3.71,Penguin Books Ltd,Hardcover,514,2006,2006,2011/03/19,2011/04/19,2011,2011 (#7),read,,,,1,,,0,,,,,
242472,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""1400063515""","=""9781400063512""",2,3.93,Random House ,Hardcover,366,2007,2007,2011/02/19,2011/02/12,"2011, coolcatsbookclub","2011 (#1), coolcatsbookclub (#12)",read,,,,1,,,0,,,,,
2136,Specimen Days,Michael Cunningham,"Cunningham, Michael",,"=""0312425023""","=""9780312425029""",5,3.58,Picador USA,Paperback,336,2006,2005,2011/02/09,2011/02/12,2011,2011 (#2),read,,,,1,,,0,,,,,
7708753,Ext JS in Action,Jesús García,"García, Jesús",,"=""1935182110""","=""9781935182115""",3,3.68,Manning Publications,Paperback,496,2010,2010,2011/02/19,2011/02/12,"2011, local","2011 (#4), local (#8)",read,,,,1,,,0,,,,,
241484,The Best American Short Stories 1988,Shannon Ravenel,"Ravenel, Shannon",Gish Jen,"=""0395442575""","=""9780395442579""",5,3.88,Houghton Mifflin,Hardcover,345,1988,1988,2011/02/07,2011/02/12,2011,2011 (#5),read,,,,1,,,0,,,,,
6488606,Dracula: A Classic Pop-Up Tale,Claire Bampton,"Bampton, Claire","Bram Stoker, Anthony     Williams, David Hawcock","=""0789320509""","=""9780789320506""",5,4.26,Universe Publishing(NY),Hardcover,16,2009,2009,2011/01/16,2011/01/28,2011,2011 (#32),read,,,,1,,,0,,,,,
7061546,"The Beat: Go-Go Music from Washington, D.C.",Kip Lornell,"Lornell, Kip",Charles C. Stephenson Jr.,"=""1604732415""","=""9781604732412""",4,3.76,University Press of Mississippi,Paperback,289,2009,2009,2011/01/27,2011/01/28,2011,2011 (#33),read,,,,1,,,0,,,,,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",5,3.90,Riverhead Books,Hardcover,335,2007,2007,2010/11/01,2010/12/01,"2010, coolcatsbookclub","2010 (#49), coolcatsbookclub (#11)",read,,,,1,,,0,,,,,
77262,Animal Dreams,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060921145""","=""9780060921149""",3,4.06,Harper Perennial,Paperback,342,1991,1990,2010/10/28,2010/11/28,2010,2010 (#48),read,,,,1,,,0,,,,,
19397,The Real Trial of Oscar Wilde,Merlin Holland,"Holland, Merlin",,"=""000715805X""","=""9780007158058""",5,4.04,Harper Perennial,Paperback,384,2004,2003,2010/09/28,2010/07/17,"2010, academic, thesis, for-school","2010 (#47), academic (#12), thesis (#18), for-school (#53)",read,,,,1,,,0,,,,,
4604332,Oscar Wilde: A Summing Up,Alfred Bruce Douglas,"Douglas, Alfred Bruce",,"=""0841438153""","=""9780841438156""",3,3.11,Icon,Hardcover,128,192,,2010/09/28,2010/07/17,"2010, for-school, thesis","2010 (#46), for-school (#52), thesis (#17)",read,,,,1,,,0,,,,,
258028,"Flight, Vol. 1 (Flight, #1)",Kazu Kibuishi,"Kibuishi, Kazu","Enrico Casarosa, Jacob Magraw-Mickelson, Dylan Meconis, Bill Mudron, Derek Kirk Kim, Red Sechrist, Phil Craven, Joel Carroll, Kean Soo, Erika Moen, Clio Chiang, Jake Parker, Scott McCloud, Vera Brosgol, Jen Wang, Neil Babra, Bengal, Khang Le, Chris Appelhans, Catia Chien","=""1582403813""","=""9781582403816""",4,3.85,Image Comics,Paperback,208,2004,2004,2010/09/28,2010/09/11,"2010, comics","2010 (#45), comics (#84)",read,,,,1,,,0,,,,,
38333,Black Hole,Charles Burns,"Burns, Charles",,"=""037542380X""","=""9780375423802""",5,3.84,Pantheon,Hardcover,368,2005,1995,2010/09/10,2010/09/11,"2010, local-seattle, comics","2010 (#43), local-seattle (#1), comics (#83)",read,,,,1,,,0,,,,,
296903,"Ex Machina, Vol. 3: Fact v. Fiction  (Ex Machina, #3)",Brian K. Vaughan,"Vaughan, Brian K.","Tony Harris, Tom Feister, J.D. Mettler","=""1401209882""","=""9781401209889""",5,3.94,WildStorm,Paperback,144,2006,2006,2010/09/06,2010/09/11,"2010, comics","2010 (#42), comics (#82)",read,,,,1,,,0,,,,,
15719,Marvel 1602,Neil Gaiman,"Gaiman, Neil","Andy Kubert, Richard Isanove, Peter Sanderson, Todd Klein","=""0785123113""","=""9780785123118""",3,3.94,Marvel,Paperback,248,2006,2003,2010/08/03,2010/08/13,"2010, comics","2010 (#41), comics (#81)",read,,,,1,,,0,,,,,
181182,The Surrogates,Robert Venditti,"Venditti, Robert",Brett Weldele,"=""1891830872""","=""9781891830877""",5,3.71,Top Shelf Productions,paperback,208,2006,2006,2010/08/02,2010/08/13,"2010, comics","2010 (#40), comics (#80)",read,,,,1,,,0,,,,,
312539,Marvel Zombies,Robert Kirkman,"Kirkman, Robert",Sean Phillips,"=""0785120149""","=""9780785120148""",3,3.74,Marvel,Paperback,136,2008,2006,2010/08/01,2010/08/13,"2010, comics","2010 (#39), comics (#79)",read,,,,1,,,0,,,,,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",5,4.08,Random House: Modern Library,Paperback,272,2004,1891,2010/08/01,2010/07/17,"2010, for-school, thesis","2010 (#38), for-school (#50), thesis (#15)",read,,,,1,,,0,,,,,
7706439,The Utopian Vision of H.G. Wells,Justin E.A. Busch,"Busch, Justin E.A.",,"=""0786446056""","=""9780786446056""",2,2.00,McFarland & Company,Paperback,204,2009,2009,2010/08/13,2010/07/17,"2010, academic, for-school, thesis","2010 (#37), academic (#11), for-school (#49), thesis (#14)",read,,,,1,,,0,,,,,
296902,"Ex Machina, Vol. 2: Tag (Ex Machina, #2)",Brian K. Vaughan,"Vaughan, Brian K.","Tony Harris, Tom Feister, J.D. Mettler","=""1401206263""","=""9781401206260""",5,3.99,Wildstorm Signature,Paperback,128,2005,2005,2010/08/01,2010/08/01,"2010, comics","2010 (#36), comics (#78)",read,,,,1,,,0,,,,,
296901,"Ex Machina, Vol. 1: The First Hundred Days (Ex Machina, #1)",Brian K. Vaughan,"Vaughan, Brian K.","Tony Harris, Tom Feister, J.D. Mettler","=""1401206123""","=""9781401206123""",5,3.90,Wildstorm Signature,Paperback,136,2005,2005,2010/08/01,2010/08/01,"2010, comics","2010 (#35), comics (#77)",read,,,,1,,,0,,,,,
1894269,"The Walking Dead, Vol. 8: Made to Suffer",Robert Kirkman,"Kirkman, Robert",,"=""1582408831""","=""9781582408835""",0,4.46,Image Comics,Comics,136,2008,2008,2010/08/01,2010/08/01,"2010, comics","2010 (#34), comics (#76)",read,,,,1,,,0,,,,,
1085771,"The Walking Dead, Vol. 7: The Calm Before",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582408289""","=""9781582408286""",4,4.27,Image Comics,Comics,136,2017,2007,2010/08/01,2010/08/01,"2010, comics","2010 (#33), comics (#75)",read,,,,1,,,0,,,,,
138395,"The Walking Dead, Vol. 6: This Sorrowful Life",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582406847""","=""9781582406848""",4,4.31,Image Comics,Comics,144,2007,2007,2010/08/01,2010/08/01,"2010, comics","2010 (#32), comics (#74)",read,,,,1,,,0,,,,,
30065,"The Walking Dead, Vol. 5: The Best Defense",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""158240612X""","=""9781582406121""",4,4.29,Image Comics,Comics,136,2009,2006,2010/08/01,2010/08/01,"2010, comics","2010 (#31), comics (#73)",read,,,,1,,,0,,,,,
138397,"The Walking Dead, Vol. 4: The Heart's Desire",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582405301""","=""9781582405308""",4,4.22,Image Comics,Comics,136,2009,2005,2010/08/01,2010/08/01,"2010, comics","2010 (#30), comics (#72)",read,,,,1,,,0,,,,,
30069,"The Walking Dead, Vol. 3: Safety Behind Bars",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582404879""","=""9781582404875""",4,4.30,Image Comics,Comics,136,2005,2005,2010/08/01,2010/08/01,"2010, comics","2010 (#29), comics (#71)",read,,,,1,,,0,,,,,
138396,"The Walking Dead, Vol. 2: Miles Behind Us",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582404135""","=""9781582404134""",4,4.24,Image Comics,Comics,136,2004,2004,2010/08/01,2010/08/01,"2010, comics","2010 (#28), comics (#70)",read,,,,1,,,0,,,,,
138398,"The Walking Dead, Vol. 1: Days Gone Bye",Robert Kirkman,"Kirkman, Robert","Tony Moore, Frank Darabont, Sina Grace, Andreas Mergenthaler, Charles Adlard, Hardy Hellstern, Charlie Adlard, Cliff Rathburn, Stefano Gaudiano, Rus Wooton, Marc-Oliver Frisch, Michael Schuster, Dave    Stewart, Frank Neubauer","=""1582406723""","=""9781582406725""",4,4.27,Image Comics,Paperback,144,2013,2004,2010/08/01,2010/08/01,"2010, comics","2010 (#27), comics (#69)",read,,,,1,,,0,,,,,
863099,Ruskin,George P. Landow,"Landow, George P.",,"=""0192876031""","=""9780192876034""",4,3.80,"Oxford University Press, USA",Paperback,99,1985,1985,2010/07/07,2010/07/17,"2010, academic, thesis, for-school","2010 (#26), academic (#10), thesis (#13), for-school (#48)",read,,,,1,,,0,,,,,
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""""","=""""",5,3.87,Vintage,Paperback,581,1995,1952,,2010/07/17,,,read,,,,1,,,0,,,,,
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,"Eggers, Dave",,"=""0375725784""","=""9780375725784""",4,3.69,Vintage,Paperback,485,2001,2000,2010/07/13,2010/07/17,2010,2010 (#25),read,,,,1,,,0,,,,,
755204,"Tokyo Year Zero (Tokyo Trilogy, #1)",David Peace,"Peace, David",,"=""0307263746""","=""9780307263742""",5,3.30,Knopf,Hardcover,355,2007,2007,2010/07/17,2010/07/17,"2010, coolcatsbookclub","2010 (#24), coolcatsbookclub (#10)",read,,,,1,,,0,,,,,
18799,"Sodom and Gomorrah (In Search of Lost Time, #4)",Marcel Proust,"Proust, Marcel","Christopher Prendergast, John Sturrock","=""0143039318""","=""9780143039310""",4,4.35,Penguin Classics,Paperback,557,2005,1921,2010/07/01,2009/10/11,"2010, 2009","2010 (#23), 2009 (#65)",read,,,,1,,,0,,,,,
785370,Notes From a Defeatist,Joe Sacco,"Sacco, Joe",,"=""1560975105""","=""9781560975106""",4,3.37,Fantagraphics,Paperback,216,2003,2003,2010/05/31,2010/05/27,"2010, comics","2010 (#22), comics (#68)",read,,,,1,,,0,,,,,
1502905,The Animal Estate: The English and Other Creatures in Victorian England,Harriet Ritvo,"Ritvo, Harriet",,"=""0674037073""","=""9780674037076""",5,4.33,Harvard University Press,Paperback,,1989,1987,2010/05/17,2010/05/27,"2010, academic, for-school","2010 (#21), academic (#9), for-school (#47)",read,,,,1,,,0,,,,,
831829,"30 Days of Night, Vol. 1",Steve Niles,"Niles, Steve",Ben Templesmith,"=""0971977550""","=""9780971977556""",5,3.80,IDW Publishing,Paperback,104,2007,2004,2010/05/21,2010/05/27,"2010, comics","2010 (#20), comics (#67)",read,,,,1,,,0,,,,,
1158532,Whiteout Volume 1 - The Definitive Edition,Greg Rucka,"Rucka, Greg",Steve Lieber,"=""193266470X""","=""9781932664706""",4,3.75,Oni Press,Paperback,126,2007,1998,2010/05/22,2010/05/27,"2010, comics","2010 (#19), comics (#66)",read,,,,1,,,0,,,,,
66651,"The Companion Species Manifesto: Dogs, People, and Significant Otherness",Donna J. Haraway,"Haraway, Donna J.",,"=""0971757585""","=""9780971757585""",5,3.70,Prickly Paradigm Press,Paperback,112,2003,2003,2010/05/17,2010/05/27,"2010, academic, for-school","2010 (#18), academic (#8), for-school (#46)",read,,,,1,,,0,,,,,
118316,A Thousand Plateaus: Capitalism and Schizophrenia,Gilles Deleuze,"Deleuze, Gilles","Félix Guattari, Brian Massumi","=""0816614024""","=""9780816614028""",5,4.30,University of Minnesota Press,Paperback,632,1987,1987,2010/03/27,2009/06/11,"thesis, 2009, 2010, academic","thesis (#2), 2009 (#64), 2010 (#17), academic (#7)",read,,,,1,,,0,,,,,
1576813,The Cambridge Companion to the Fin de Siècle,Gail Marshall,"Marshall, Gail",,"=""0521615615""","=""9780521615617""",4,3.93,Cambridge University Press,Paperback,266,2007,2007,2010/03/27,2009/10/11,thesis,thesis (#5),read,,,,1,,,0,,,,,
164312,The Lurker at the Threshold,August Derleth,"Derleth, August",H.P. Lovecraft,"=""0786711884""","=""9780786711888""",3,3.81,Running Press,Paperback,208,2003,1945,2010/05/23,2010/04/26,,,read,,,,1,,,0,,,,,
4621423,Wallington's World: A Puritan Artisan in Seventeenth-Century London,Paul S. Seaver,"Seaver, Paul S.",,"=""0804712670""","=""9780804712675""",4,3.32,Stanford University Press,Hardcover,272,1985,1985,2008/12/15,2008/12/07,"2008, for-school","2008 (#47), for-school (#16)",read,,,,1,,,0,,,,,
31244,Our Mutual Friend,Charles Dickens,"Dickens, Charles",,"=""0375761144""","=""9780375761140""",4,4.08,Modern Library,Paperback,801,2002,1865,2010/04/23,2010/04/18,"for-school, 2010","for-school (#45), 2010 (#16)",read,,,,1,,,0,,,,,
226354,"Lame Deer, Seeker of Visions",John Fire Lame Deer,"Deer, John Fire Lame",Richard Erdoes,"=""0671888021""","=""9780671888022""",3,4.27,Simon  Schuster,Paperback,352,1994,1976,2010/04/22,2010/04/18,2010,2010 (#15),read,,,,1,,,0,,,,,
786560,Gut Feelings: The Intelligence of the Unconscious,Gerd Gigerenzer,"Gigerenzer, Gerd",,"=""0670038636""","=""9780670038633""",3,3.68,Viking Books,Hardcover,280,2007,2007,2010/03/18,2010/04/18,"2010, for-school","2010 (#14), for-school (#44)",read,,,,1,,,0,,,,,
31242,Bleak House,Charles Dickens,"Dickens, Charles","Nicola Bradbury, Hablot Knight Browne","=""0143037617""","=""9780143037613""",4,4.01,Penguin Books,Paperback,1017,2006,1853,2010/04/18,2010/03/03,"2010, for-school","2010 (#13), for-school (#43)",read,,,,1,,,0,,,,,
325085,Nicholas Nickleby,Charles Dickens,"Dickens, Charles",Mark Ford,"=""0140435123""","=""9780140435122""",3,3.91,Penguin,Paperback,817,2003,1839,2010/03/01,2010/02/04,"2010, for-school","2010 (#10), for-school (#41)",read,,,,1,,,0,,,,,
7694974,Newave!: The Underground Mini Comix of the 1980s,Michael Dowers,"Dowers, Michael",,"=""1606993135""","=""9781606993132""",4,3.48,Fantagraphics,Hardcover,892,2010,2010,2010/03/01,2010/02/04,"2010, comics","2010 (#12), comics (#65)",read,,,,1,,,0,,,,,
1423037,The Serious Pleasures of Suspense: Victorian Realism and Narrative Doubt,Caroline Levine,"Levine, Caroline",,"=""0813922178""","=""9780813922171""",3,3.82,University of Virginia Press,Hardcover,288,2003,2003,2010/01/20,2010/02/01,"2010, academic, for-school, thesis","2010 (#9), academic (#5), for-school (#40), thesis (#12)",read,,,,1,,,0,,,,,
5921649,Fictions of Loss in the Victorian Fin de Siècle: Identity and Empire,Stephen Arata,"Arata, Stephen",,"=""0521101271""","=""9780521101271""",4,4.31,Cambridge University Press,Paperback,248,2009,1996,2010/01/10,2010/02/01,"2010, academic, for-school, thesis","2010 (#8), academic (#4), for-school (#39), thesis (#11)",read,,,,1,,,0,,,,,
18254,Oliver Twist,Charles Dickens,"Dickens, Charles","Philip Horne, Gerald Dickens","=""""","=""""",4,3.87,Penguin Books,Paperback,608,2003,1839,2010/01/31,2010/02/01,"2010, for-school","2010 (#7), for-school (#38)",read,,,,1,,,0,,,,,
1013931,"Mixed Feelings: Feminism,  Mass Culture, and Victorian Sensationalism",Ann Cvetkovich,"Cvetkovich, Ann",,"=""0813518571""","=""9780813518572""",4,3.93,Rutgers University Press,Paperback,250,1992,1992,2010/01/20,2010/02/01,"2010, thesis, academic","2010 (#6), thesis (#10), academic (#3)",read,,,,1,,,0,,,,,
255773,"An Archive of Feelings: Trauma, Sexuality, and Lesbian Public Cultures",Ann Cvetkovich,"Cvetkovich, Ann",Michele Ainabarale,"=""0822330881""","=""9780822330882""",4,4.14,Duke University Press Books,Paperback,355,2003,2003,2010/01/20,2010/02/01,"2010, academic, thesis","2010 (#5), academic (#2), thesis (#9)",read,,,,1,,,0,,,,,
425050,Mourning Sex: Performing Public Memories,Peggy Phelan,"Phelan, Peggy",,"=""041514759X""","=""9780415147590""",4,4.11,Routledge,Paperback,208,1997,1997,2010/01/20,2010/02/01,"2010, thesis","2010 (#4), thesis (#8)",read,,,,1,,,0,,,,,
86658,The Secret Agent,Joseph Conrad,"Conrad, Joseph",,"=""0192801694""","=""9780192801692""",5,3.59,Oxford University Press,Paperback,304,2004,1907,2010/01/20,2009/10/11,thesis,thesis (#3),read,,,,1,,,0,,,,,
68260,Bram Stoker: A Biography of the Author of Dracula,Barbara Belford,"Belford, Barbara",,"=""0679418326""","=""9780679418320""",4,3.82,Knopf,Hardcover,381,1998,1996,2010/01/09,2009/12/06,"2010, 2009","2010 (#3), 2009 (#63)",read,,,,1,,,0,,,,,
4725808,The Maiden Tribute Of Modern Babylon: The Report Of The Secret Commission,Antony E. Simpson,"Simpson, Antony E.",,"=""0979111609""","=""9780979111600""",5,5.00,True Bill Press,Hardcover,207,,,2010/01/09,2010/01/09,"2010, for-school, thesis","2010 (#2), for-school (#37), thesis (#7)",read,,,,1,,,0,,,,,
325754,"Promethea, Vol. 3",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray","=""140120094X""","=""9781401200947""",5,4.11,WildStorm,Paperback,160,2003,2002,2009/12/21,2010/01/09,"2009, comics","2009 (#62), comics (#64)",read,,,,1,,,0,,,,,
821800,"Promethea, Vol. 1",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray","=""1563896672""","=""9781563896675""",5,3.90,America's Best Comics,Paperback,178,2000,2000,2008/12/21,2010/01/09,"comics, 2008","comics (#61), 2008 (#52)",read,,,,1,,,0,,,,,
325752,"Promethea, Vol. 4",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray","=""1401200311""","=""9781401200312""",5,4.16,WildStorm,Paperback,192,2005,2003,2009/12/21,2010/01/09,"2009, comics","2009 (#61), comics (#63)",read,,,,1,,,0,,,,,
325753,"Promethea, Vol. 2",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray","=""1563899574""","=""9781563899577""",5,4.07,America's Best Comics,Paperback,176,2003,2001,2009/08/09,2010/01/09,"2009, comics","2009 (#60), comics (#62)",read,,,,1,,,0,,,,,
6604712,Eating Animals,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0316069906""","=""9780316069908""",5,4.20,"Little, Brown and Company",Hardcover,341,2009,2009,2010/01/07,2010/01/09,"2010, local","2010 (#1), local (#7)",read,,,,1,,,0,,,,,
14740,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812533550""","=""9780812533552""",5,4.30,TOR,Mass Market Paperback,357,1986,1985,2010/12/09,2008/03/03,"2009, coolcatsbookclub","2009 (#59), coolcatsbookclub (#9)",read,,,,9,,,0,,,,,
412732,The Dharma Bums,Jack Kerouac,"Kerouac, Jack",,"=""""","=""""",4,3.92,Penguin Books,Paperback,244,1986,1958,2009/12/04,2009/12/06,2009,2009 (#58),read,,,,1,,,0,,,,,
25099,"The Doll's House (The Sandman, #2)",Neil Gaiman,"Gaiman, Neil","Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker","=""1563892251""","=""9781563892257""",3,4.44,Vertigo,Hardcover,232,1999,1990,2009/12/01,2009/12/06,"2009, comics","2009 (#57), comics (#60)",read,,,,1,,,0,,,,,
51501,Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",Katherine B. Linehan,"=""0393974650""","=""9780393974652""",5,3.81,W. W. Norton & Company,Paperback,240,2003,1886,2009/11/16,2009/11/17,"2009, thesis","2009 (#56), thesis (#6)",read,,,,1,,,0,,,,,
35248,"Essential Monster of Frankenstein, Vol. 1",Gary Friedrich,"Friedrich, Gary","Doug Moench, John Buscema, Mike Ploog, Val Mayerick","=""0785116346""","=""9780785116349""",2,3.62,Marvel Comics,Paperback,496,2004,1975,2009/11/12,2009/11/07,,,read,,,,1,,,0,,,,,
22416,"Transmetropolitan, Vol. 1: Back on the Street",Warren Ellis,"Ellis, Warren","Darick Robertson, Darick Robertston, Rodney Ramos, Garth Ennis, Nathan Eyring, Patrick Stewart","=""1563894459""","=""9781563894459""",5,4.21,Vertigo,Paperback,144,1998,1998,2009/10/14,2009/11/07,"2009, comics","2009 (#55), comics (#59)",read,,,,1,,,0,,,,,
297627,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,"Moore, Alan",Kevin O'Neill,"=""1563898586""","=""9781563898587""",5,3.93,America's Best Comics,Paperback,192,2002,2000,2009/10/18,2009/11/07,"2009, comics","2009 (#54), comics (#58)",read,,,,1,,,0,,,,,
39916,Epileptic,David B.,"B., David",,"=""0375714685""","=""9780375714689""",5,3.88,Pantheon,Paperback,368,2005,2002,2009/11/01,2009/11/07,"2009, comics","2009 (#53), comics (#57)",read,,,,1,,,0,,,,,
118608,The Invisible Man,H.G. Wells,"Wells, H.G.",Leon Stover,"=""0786404108""","=""9780786404100""",5,3.64,McFarland & Company,Hardcover,239,1998,1897,2009/11/07,2009/10/11,thesis,thesis (#4),read,,,,1,,,0,,,,,
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,"Butler, Judith",,"=""0231118953""","=""9780231118958""",4,3.76,Columbia University Press,Paperback,118,2002,2000,2009/10/11,2009/10/11,"2009, academic, for-school","2009 (#52), academic (#1), for-school (#36)",read,,,,1,,,0,,,,,
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",5,4.12,Faber & Faber,Paperback,258,2005,1989,2009/10/04,2009/10/11,2009,2009 (#51),read,,,,1,,,0,,,,,
58314,The Elementary Particles,Michel Houellebecq,"Houellebecq, Michel",Frank Wynne,"=""0375727019""","=""9780375727016""",5,3.80,Vintage,Paperback,272,2001,1998,2009/09/11,2009/09/18,2009,2009 (#50),read,,,,1,,,0,,,,,
